GameID,SnapID,PlayerID,Mode,Map,Time,Latency,Character,K,A,D,Damage,H,MIT,Result
123,8,9,HYBRID,KING,9:36,72MS,label_Moira,28, 24, 4, 8244, 11242, 5,lose
123,9,0,HYBRID,KING,10:57,72MS,label_Sigma,20, 3, 6, 15354, 218, 13544,lose
123,9,1,HYBRID,KING,10:57,72MS,label_Sojourn,29, 3, 7, 13324, , 1,lose
123,9,2,HYBRID,KING,10:57,72MS,label_Cassidy,23, 2, 9, 12930, , 1030,lose
123,9,3,HYBRID,KING,10:57,72MS,label_Moira,6, 23, 7, 1466, 14052, 2,lose
123,9,4,HYBRID,KING,10:57,72MS,label_Kiriko,12, 14, 8, 3211, 11108, ,lose
123,9,5,HYBRID,KING,10:57,72MS,label_Mauga,28, 14, 8, 13392, 1023, 8848,lose
123,9,6,HYBRID,KING,10:57,72MS,label_Hidden,26, 1, 10, 7496, 684, 206,lose
123,9,7,HYBRID,KING,10:57,72MS,label_Reaper,21, , 7, 11256, 2, 168,lose
123,9,8,HYBRID,KING,10:57,72MS,label_Illari,1, 23, 7, 2828, 10815, 1207,lose
123,9,9,HYBRID,KING,10:57,72MS,label_Hidden,28, 24, 5, 9236, 13188, 5,lose
123,10,0,HYBRID,KING,13:20,74MS,label_Hidden,27, 6, 8, 18976, 218, 17768,lose
123,10,1,HYBRID,KING,13:20,74MS,label_Hidden,36, 5, 8, 16784, , 1,lose
123,10,2,HYBRID,KING,13:20,74MS,label_Hidden,29, 4, 11, 15632, , 1068,lose
123,10,3,HYBRID,KING,13:20,74MS,label_Hidden,11, 28, 8, 3046, 17992, ,lose
123,10,4,HYBRID,KING,13:20,74MS,label_Hidden,12, 21, 9, 3324, 14420, ,lose
123,10,5,HYBRID,KING,13:20,74MS,label_Reinhardt,30, 15, 1, 15970, 1227, 12154,lose
123,10,6,HYBRID,KING,13:20,74MS,label_Mei,29, 13, 1, 9672, 934, 609,lose
123,10,7,HYBRID,KING,13:20,74MS,label_Reaper,27, , 9, 13215, 485, 168,lose
123,10,8,HYBRID,KING,13:20,74MS,label_Illari,13, 23, 8, 4443, 13395, 1207,lose
123,10,9,HYBRID,KING,13:20,74MS,label_Lucio,31, 30, 6, 12001, 16287, ,lose
123,11,0,HYBRID,KING,15:21,74MS,label_Ramattra,33, 7, 10, 20816, 218, 18712,lose
123,11,1,HYBRID,KING,15:21,74MS,label_Hidden,42, 7, 10, 19434, , 1,lose
123,11,2,HYBRID,KING,15:21,74MS,label_Hidden,32, 5, 13, 17653, , 1090,lose
123,11,3,HYBRID,KING,15:21,74MS,label_Hidden,15, 34, 10, 4462, 19196, ,lose
123,11,4,HYBRID,KING,15:21,74MS,label_Kiriko,12, 26, 12, 3377, 15184, ,lose
123,11,5,HYBRID,KING,15:21,74MS,label_Reinhardt,35, 18, 13, 17456, 1227, 16561,lose
123,11,6,HYBRID,KING,15:21,74MS,label_Mei,31, 14, 12, 11108, 1230, 1721,lose
123,11,7,HYBRID,KING,15:21,74MS,label_Bastion,35, , 10, 14722, 653, 168,lose
123,11,8,HYBRID,KING,15:21,74MS,label_Hidden,17, 23, 10, 5407, 14530, 1207,lose
123,11,9,HYBRID,KING,15:21,74MS,label_Lucio,38, 35, 7, 12908, 18964, 803,lose
123,12,0,HYBRID,KING,16:35,72MS,label_Hidden,40, 9, 1, 23804, 282, 19409,lose
123,12,1,HYBRID,KING,16:35,72MS,label_Hidden,47, 7, 1, 20893, , 1,lose
123,12,2,HYBRID,KING,16:35,72MS,label_Hidden,38, 6, 14, 19297, , 1217,lose
123,12,3,HYBRID,KING,16:35,72MS,label_Moira,18, 36, 11, 4881, 20424, ,lose
123,12,4,HYBRID,KING,16:35,72MS,label_Kiriko,14, 32, 13, 3656, 16210, ,lose
123,12,5,HYBRID,KING,16:35,72MS,label_Mauga,37, 19, 15, 18457, 1227, 17575,lose
123,12,6,HYBRID,KING,16:35,72MS,label_Mei,34, 15, 13, 12511, 1292, 2262,lose
123,12,7,HYBRID,KING,16:35,72MS,label_Reaper,36, , 1, 15363, 808, 168,lose
123,12,8,HYBRID,KING,16:35,72MS,label_Hidden,19, 24, 12, 6299, 15485, 1207,lose
123,12,9,HYBRID,KING,16:35,72MS,label_Lucio,39, 35, 8, 13482, 20395, 1905,lose
123,13,0,HYBRID,KING,17:15,73MS,label_DVa,4, 10, 12, 24525, 282, 20132,lose
123,13,1,HYBRID,KING,17:15,73MS,label_Sojourn,48, 7, 12, 21648, , 51,lose
123,13,2,HYBRID,KING,17:15,73MS,label_Cassidy,39, 7, 15, 20106, , 1217,lose
123,13,3,HYBRID,KING,17:15,73MS,label_Moira,19, 37, 12, 5726, 20809, ,lose
123,13,4,HYBRID,KING,17:15,73MS,label_Kiriko,14, 33, 14, 3656, 16445, ,lose
123,13,5,HYBRID,KING,17:15,73MS,label_Mauga,39, 19, 16, 19120, 1275, 17708,lose
123,13,6,HYBRID,KING,17:15,73MS,label_Mei,38, 17, 13, 13405, 1292, 2372,lose
123,13,7,HYBRID,KING,17:15,73MS,label_Reaper,38, , 11, 16036, 994, 168,lose
123,13,8,HYBRID,KING,17:15,73MS,label_Baptiste,20, 27, 12, 6380, 16570, 1207,lose
123,13,9,HYBRID,KING,17:15,73MS,label_Lucio,42, 38, 8, 13767, 21535, 1905,lose
124,0,0,HYBRID,ADLERSBRUNN,1:04,72MS,label_Zarya,2, , , 1166, , 392,lose
124,0,1,HYBRID,ADLERSBRUNN,1:04,72MS,label_Cassidy,3, , , 1593, , ,lose
124,0,2,HYBRID,ADLERSBRUNN,1:04,72MS,label_Genji,3, , , 672, 10, 293,lose
124,0,3,HYBRID,ADLERSBRUNN,1:04,72MS,label_Illari,, 1, 1, 130, 1155, 6,lose
124,0,4,HYBRID,ADLERSBRUNN,1:04,72MS,label_Mercy,, 2, 1, , 1112, ,lose
124,0,5,HYBRID,ADLERSBRUNN,1:04,72MS,label_Baptiste,, , 1, 1066, , 1945,lose
124,0,6,HYBRID,ADLERSBRUNN,1:04,72MS,label_Hidden,2, , 2, 616, , ,lose
124,0,7,HYBRID,ADLERSBRUNN,1:04,72MS,label_Ashe,, , 1, 554, , ,lose
124,0,8,HYBRID,ADLERSBRUNN,1:04,72MS,label_Baptiste,, , 1, 255, 474, 9,lose
124,0,9,HYBRID,ADLERSBRUNN,1:04,72MS,label_Juno,1, , , 673, 970, ,lose
124,1,0,HYBRID,ADLERSBRUNN,1:46,74MS,label_Zarya,2, 1, , 1892, , 724,lose
124,1,1,HYBRID,ADLERSBRUNN,1:46,74MS,label_Hidden,4, , 1, 2263, , ,lose
124,1,2,HYBRID,ADLERSBRUNN,1:46,74MS,label_Genji,4, , 1, 820, 10, 335,lose
124,1,3,HYBRID,ADLERSBRUNN,1:46,74MS,label_Hidden,, 1, 2, 270, 1619, 6,lose
124,1,4,HYBRID,ADLERSBRUNN,1:46,74MS,label_Mercy,, 2, 1, , 1485, 8,lose
124,1,5,HYBRID,ADLERSBRUNN,1:46,74MS,label_Zarya,1, , 1, 1454, , 2025,lose
124,1,6,HYBRID,ADLERSBRUNN,1:46,74MS,label_Widowmaker,4, , 2, 940, , ,lose
124,1,7,HYBRID,ADLERSBRUNN,1:46,74MS,label_Ashe,1, , 1, 1225, , ,lose
124,1,8,HYBRID,ADLERSBRUNN,1:46,74MS,label_Baptiste,2, , 1, 988, 811, 5,lose
124,1,9,HYBRID,ADLERSBRUNN,1:46,74MS,label_Juno,2, 8, 1, 703, 1599, ,lose
124,2,0,HYBRID,ADLERSBRUNN,2:12,74MS,label_Zarya,2, 1, 1, 2504, , 884,lose
124,2,1,HYBRID,ADLERSBRUNN,2:12,74MS,label_Cassidy,4, , 2, 2427, , ,lose
124,2,2,HYBRID,ADLERSBRUNN,2:12,74MS,label_Genji,4, , 2, 901, 10, 335,lose
124,2,3,HYBRID,ADLERSBRUNN,2:12,74MS,label_Hidden,, 1, 3, 610, 2060, 6,lose
124,2,4,HYBRID,ADLERSBRUNN,2:12,74MS,label_Mercy,, 2, 2, , 1619, ,lose
124,2,5,HYBRID,ADLERSBRUNN,2:12,74MS,label_Zarya,4, , 1, 1814, , 2237,lose
124,2,6,HYBRID,ADLERSBRUNN,2:12,74MS,label_Widowmaker,, , 2, 1060, , ,lose
124,2,7,HYBRID,ADLERSBRUNN,2:12,74MS,label_Ashe,4, 1, 1, 1902, , ,lose
124,2,8,HYBRID,ADLERSBRUNN,2:12,74MS,label_Baptiste,5, 1, 1, 1653, 1003, ,lose
124,2,9,HYBRID,ADLERSBRUNN,2:12,74MS,label_Juno,3, 2, 1, 854, 2624, ,lose
124,3,0,HYBRID,ADLERSBRUNN,2:46,Unknown,label_Hidden,3, 2, 2, 2831, , 1173,lose
124,3,1,HYBRID,ADLERSBRUNN,2:46,Unknown,label_Hidden,5, , 3, 3395, , 178,lose
124,3,2,HYBRID,ADLERSBRUNN,2:46,Unknown,label_Hidden,4, , 3, 1478, 10, 464,lose
124,3,3,HYBRID,ADLERSBRUNN,2:46,Unknown,label_Hidden,1, 1, 4, 897, 2311, 6,lose
124,3,4,HYBRID,ADLERSBRUNN,2:46,Unknown,label_Mercy,, 2, 2, , 2073, ,lose
124,3,5,HYBRID,ADLERSBRUNN,2:46,Unknown,label_Zarya,5, , 1, 2220, , 2798,lose
124,3,6,HYBRID,ADLERSBRUNN,2:46,Unknown,label_Widowmaker,6, , 2, 1315, , ,lose
124,3,7,HYBRID,ADLERSBRUNN,2:46,Unknown,label_Ashe,8, 1, 1, 3130, , ,lose
124,3,8,HYBRID,ADLERSBRUNN,2:46,Unknown,label_Hidden,6, 2, 2, 1930, 1303, ,lose
124,3,9,HYBRID,ADLERSBRUNN,2:46,Unknown,label_Juno,, 5, 1, 1052, 3525, ,lose
124,4,0,HYBRID,ADLERSBRUNN,3:49,71MS,label_Reinhardt,5, 2, 3, 3663, , 2216,lose
124,4,1,HYBRID,ADLERSBRUNN,3:49,71MS,label_Cassidy,8, 1, 3, 4192, , 178,lose
124,4,2,HYBRID,ADLERSBRUNN,3:49,71MS,label_Genji,5, , 4, 1919, 10, 524,lose
124,4,3,HYBRID,ADLERSBRUNN,3:49,71MS,label_Hidden,3, 4, 5, 1294, 3112, 6,lose
124,4,4,HYBRID,ADLERSBRUNN,3:49,71MS,label_Mercy,, 5, 4, , 2939, 8,lose
124,4,5,HYBRID,ADLERSBRUNN,3:49,71MS,label_Baptiste,8, 2, 2, 3495, , 3375,lose
124,4,6,HYBRID,ADLERSBRUNN,3:49,71MS,label_Hidden,9, , 3, 1907, , ,lose
124,4,7,HYBRID,ADLERSBRUNN,3:49,71MS,label_Ashe,10, 1, 2, 3705, , ,lose
124,4,8,HYBRID,ADLERSBRUNN,3:49,71MS,label_Baptiste,6, 2, 3, 2381, 1472, ,lose
124,4,9,HYBRID,ADLERSBRUNN,3:49,71MS,label_Juno,7, 6, 2, 1507, 4384, ,lose
124,5,0,HYBRID,ADLERSBRUNN,4:40,73MS,label_Reinhardt,6, 2, 3, 4083, , 4108,lose
124,5,1,HYBRID,ADLERSBRUNN,4:40,73MS,label_Cassidy,10, 1, 4, 4802, , 182,lose
124,5,2,HYBRID,ADLERSBRUNN,4:40,73MS,label_Genji,5, , 5, 2225, 10, 729,lose
124,5,3,HYBRID,ADLERSBRUNN,4:40,73MS,label_Hidden,3, 6, 6, 1319, 4108, 6,lose
124,5,4,HYBRID,ADLERSBRUNN,4:40,73MS,label_Mercy,, 5, 4, , 3720, 8,lose
124,5,5,HYBRID,ADLERSBRUNN,4:40,73MS,label_Zarya,9, 4, 2, 4024, , 3761,lose
124,5,6,HYBRID,ADLERSBRUNN,4:40,73MS,label_Hidden,11, , 4, 2370, , ,lose
124,5,7,HYBRID,ADLERSBRUNN,4:40,73MS,label_Ashe,12, 1, 3, 4759, , ,lose
124,5,8,HYBRID,ADLERSBRUNN,4:40,73MS,label_Baptiste,7, 2, 3, 2850, 1512, 6,lose
124,5,9,HYBRID,ADLERSBRUNN,4:40,73MS,label_Juno,8, 6, 2, 1938, 4800, 0,lose
124,6,0,HYBRID,ADLERSBRUNN,5:13,74MS,label_Hidden,7, 2, 5, 4851, , 5841,lose
124,6,1,HYBRID,ADLERSBRUNN,5:13,74MS,label_Cassidy,1, 1, 5, 5654, , 186,lose
124,6,2,HYBRID,ADLERSBRUNN,5:13,74MS,label_Hidden,8, , 6, 2689, 10, 729,lose
124,6,3,HYBRID,ADLERSBRUNN,5:13,74MS,label_Hidden,4, 7, 7, 1350, 4337, 6,lose
124,6,4,HYBRID,ADLERSBRUNN,5:13,74MS,label_Mercy,8, 6, 4, , 4564, 2,lose
124,6,5,HYBRID,ADLERSBRUNN,5:13,74MS,label_Zarya,12, 4, 2, 4370, , 3916,lose
124,6,6,HYBRID,ADLERSBRUNN,5:13,74MS,label_Hidden,12, 2, 5, 2529, , ,lose
124,6,7,HYBRID,ADLERSBRUNN,5:13,74MS,label_Hidden,17, 2, 4, 6262, , ,lose
124,6,8,HYBRID,ADLERSBRUNN,5:13,74MS,label_Baptiste,8, 2, 4, 3409, 1630, 372,lose
124,6,9,HYBRID,ADLERSBRUNN,5:13,74MS,label_Juno,9, 7, 2, 2437, 5734, ,lose
124,7,0,HYBRID,ADLERSBRUNN,6:50,73MS,label_Reinhardt,9, 2, 6, 5704, , 6532,lose
124,7,1,HYBRID,ADLERSBRUNN,6:50,73MS,label_Hanzo,16, 2, 6, 7261, , 189,lose
124,7,2,HYBRID,ADLERSBRUNN,6:50,73MS,label_Genji,14, , 7, 3650, 10, 764,lose
124,7,3,HYBRID,ADLERSBRUNN,6:50,73MS,label_Moira,10, 11, 7, 2375, 5804, 6,lose
124,7,4,HYBRID,ADLERSBRUNN,6:50,73MS,label_Mercy,1, 7, 6, 102, 4940, 2,lose
124,7,5,HYBRID,ADLERSBRUNN,6:50,73MS,label_Zarya,13, 4, 4, 5077, , 4550,lose
124,7,6,HYBRID,ADLERSBRUNN,6:50,73MS,label_Hidden,14, 3, 8, 3495, , 50,lose
124,7,7,HYBRID,ADLERSBRUNN,6:50,73MS,label_Hidden,18, 2, 6, 7213, , ,lose
124,7,8,HYBRID,ADLERSBRUNN,6:50,73MS,label_Baptiste,1, 3, 6, 4347, 1758, 372,lose
124,7,9,HYBRID,ADLERSBRUNN,6:50,73MS,label_Juno,1, 9, 4, 3099, 6581, ,lose
124,8,0,HYBRID,ADLERSBRUNN,7:29,71MS,label_Reinhardt,12, 3, 6, 6327, , 8174,lose
124,8,1,HYBRID,ADLERSBRUNN,7:29,71MS,label_Cassidy,21, 2, 6, 8249, , 210,lose
124,8,2,HYBRID,ADLERSBRUNN,7:29,71MS,label_Genji,18, , 7, 4151, 10, 904,lose
124,8,3,HYBRID,ADLERSBRUNN,7:29,71MS,label_Moira,14, 15, 7, 2947, 6706, ,lose
124,8,4,HYBRID,ADLERSBRUNN,7:29,71MS,label_Mercy,1, 10, 7, 102, 5398, ,lose
124,8,5,HYBRID,ADLERSBRUNN,7:29,71MS,label_Hidden,13, 4, 5, 5339, , 5264,lose
124,8,6,HYBRID,ADLERSBRUNN,7:29,71MS,label_Cassidy,16, 3, 9, 3786, 6, 50,lose
124,8,7,HYBRID,ADLERSBRUNN,7:29,71MS,label_Hidden,19, 2, 7, 8120, , ,lose
124,8,8,HYBRID,ADLERSBRUNN,7:29,71MS,label_Hidden,11, 3, 8, 4528, 2016, 557,lose
124,8,9,HYBRID,ADLERSBRUNN,7:29,71MS,label_Juno,1, 9, 5, 3302, 7018, ,lose
124,9,0,HYBRID,ADLERSBRUNN,8:30,73MS,label_Hidden,15, 3, 7, 7611, , 11819,lose
124,9,1,HYBRID,ADLERSBRUNN,8:30,73MS,label_Hidden,23, 3, 7, 9231, , 260,lose
124,9,2,HYBRID,ADLERSBRUNN,8:30,73MS,label_Genji,20, , 8, 4967, 10, 996,lose
124,9,3,HYBRID,ADLERSBRUNN,8:30,73MS,label_Hidden,16, 17, 8, 3743, 9021, ,lose
124,9,4,HYBRID,ADLERSBRUNN,8:30,73MS,label_Hidden,1, 13, 8, 102, 6850, ,lose
124,9,5,HYBRID,ADLERSBRUNN,8:30,73MS,label_Reinhardt,16, 4, 6, 6482, , 6976,lose
124,9,6,HYBRID,ADLERSBRUNN,8:30,73MS,label_Symmetra,19, 4, 10, 4754, , 50,lose
124,9,7,HYBRID,ADLERSBRUNN,8:30,73MS,label_Bastion,23, 2, 7, 10145, , 98,lose
124,9,8,HYBRID,ADLERSBRUNN,8:30,73MS,label_Moira,16, 6, 8, 5785, 3301, 557,lose
124,9,9,HYBRID,ADLERSBRUNN,8:30,73MS,label_Juno,14, 1, 6, 3542, 7928, ,lose
124,10,0,HYBRID,ADLERSBRUNN,9:40,77MS,label_Hidden,16, 3, 8, 8738, , 13139,lose
124,10,1,HYBRID,ADLERSBRUNN,9:40,77MS,label_Hidden,25, 3, 8, 10717, , 269,lose
124,10,2,HYBRID,ADLERSBRUNN,9:40,77MS,label_Genji,21, , 9, 6124, 10, 1955,lose
124,10,3,HYBRID,ADLERSBRUNN,9:40,77MS,label_Hidden,17, 18, 9, 5120, 10924, ,lose
124,10,4,HYBRID,ADLERSBRUNN,9:40,77MS,label_Mercy,1, 15, 8, 102, 8907, ,lose
124,10,5,HYBRID,ADLERSBRUNN,9:40,77MS,label_Winston,16, 4, 7, 6802, , 9061,lose
124,10,6,HYBRID,ADLERSBRUNN,9:40,77MS,label_Symmetra,22, 7, 10, 5501, 6, 328,lose
124,10,7,HYBRID,ADLERSBRUNN,9:40,77MS,label_Bastion,27, 2, 7, 12584, , 413,lose
124,10,8,HYBRID,ADLERSBRUNN,9:40,77MS,label_Moira,17, 6, 10, 7126, 4936, 557,lose
124,10,9,HYBRID,ADLERSBRUNN,9:40,77MS,label_Juno,17, 13, 6, 4387, 9483, ,lose
124,11,0,HYBRID,ADLERSBRUNN,10:40,73MS,label_Hidden,17, 3, 10, 9818, , 14744,lose
124,11,1,HYBRID,ADLERSBRUNN,10:40,73MS,label_Torbjorn,25, 3, 8, 11913, , 269,lose
124,11,2,HYBRID,ADLERSBRUNN,10:40,73MS,label_Hidden,23, , 1, 6705, 10, 2005,lose
124,11,3,HYBRID,ADLERSBRUNN,10:40,73MS,label_Hidden,18, 19, 10, 5303, 11563, ,lose
124,11,4,HYBRID,ADLERSBRUNN,10:40,73MS,label_Mercy,1, 17, 10, 102, 9512, ,lose
124,11,5,HYBRID,ADLERSBRUNN,10:40,73MS,label_Winston,22, 5, 7, 7623, , 10346,lose
124,11,6,HYBRID,ADLERSBRUNN,10:40,73MS,label_Symmetra,26, 9, 1, 6156, , 1258,lose
124,11,7,HYBRID,ADLERSBRUNN,10:40,73MS,label_Bastion,29, 2, 8, 13506, , 533,lose
124,11,8,HYBRID,ADLERSBRUNN,10:40,73MS,label_Moira,22, 9, 10, 8240, 5794, 557,lose
124,11,9,HYBRID,ADLERSBRUNN,10:40,73MS,label_Juno,21, 15, 6, 4965, 10562, ,lose
124,12,0,HYBRID,ADLERSBRUNN,11:11,74MS,label_Hidden,17, 3, 11, 10085, , 15091,lose
124,12,1,HYBRID,ADLERSBRUNN,11:11,74MS,label_Hidden,25, 3, 10, 12046, , 281,lose
124,12,2,HYBRID,ADLERSBRUNN,11:11,74MS,label_Hidden,23, , 12, 7006, 10, 2065,lose
124,12,3,HYBRID,ADLERSBRUNN,11:11,74MS,label_Hidden,18, 19, 1, 5319, 11849, 6,lose
124,12,4,HYBRID,ADLERSBRUNN,11:11,74MS,label_Hidden,1, 17, 1, 162, 9963, ,lose
124,12,5,HYBRID,ADLERSBRUNN,11:11,74MS,label_Winston,26, 6, 7, 7962, , 11050,lose
124,12,6,HYBRID,ADLERSBRUNN,11:11,74MS,label_Symmetra,29, 9, 11, 6493, , 1258,lose
124,12,7,HYBRID,ADLERSBRUNN,11:11,74MS,label_Bastion,33, 2, 8, 14603, , 533,lose
124,12,8,HYBRID,ADLERSBRUNN,11:11,74MS,label_Moira,28, 12, 10, 8530, 6035, 557,lose
124,12,9,HYBRID,ADLERSBRUNN,11:11,74MS,label_Juno,25, 19, 6, 5282, 10952, ,lose
124,13,0,HYBRID,ADLERSBRUNN,11:36,73MS,label_Hidden,17, 3, 12, 10222, , 15470,lose
124,13,1,HYBRID,ADLERSBRUNN,11:36,73MS,label_Hidden,25, 3, 1, 12227, , 375,lose
124,13,2,HYBRID,ADLERSBRUNN,11:36,73MS,label_Genji,23, , 13, 7153, 10, 2065,lose
124,13,3,HYBRID,ADLERSBRUNN,11:36,73MS,label_Hidden,18, 19, 12, 5402, 12186, ,lose
124,13,4,HYBRID,ADLERSBRUNN,11:36,73MS,label_Hidden,1, 17, 12, 348, 10114, ,lose
124,13,5,HYBRID,ADLERSBRUNN,11:36,73MS,label_Winston,28, 7, 7, 8298, , 11531,lose
124,13,6,HYBRID,ADLERSBRUNN,11:36,73MS,label_Symmetra,33, 13, 1, 6837, , 1258,lose
124,13,7,HYBRID,ADLERSBRUNN,11:36,73MS,label_Bastion,37, 3, 8, 15392, , 575,lose
124,13,8,HYBRID,ADLERSBRUNN,11:36,73MS,label_Moira,33, 12, 10, 8891, 6267, 557,lose
124,13,9,HYBRID,ADLERSBRUNN,11:36,73MS,label_Juno,27, 23, 6, 5471, 11373, ,lose
124,14,0,HYBRID,ADLERSBRUNN,11:49,74MS,label_Winston,17, 3, 12, 10222, , 15470,lose
124,14,1,HYBRID,ADLERSBRUNN,11:49,74MS,label_Soldier_76,25, 3, 1, 12227, , 375,lose
124,14,2,HYBRID,ADLERSBRUNN,11:49,74MS,label_Genji,23, , 13, 7153, 10, 2065,lose
124,14,3,HYBRID,ADLERSBRUNN,11:49,74MS,label_Mercy,18, 19, 12, 5402, 12186, ,lose
124,14,4,HYBRID,ADLERSBRUNN,11:49,74MS,label_Moira,1, 17, 12, 348, 10114, 8,lose
124,14,5,HYBRID,ADLERSBRUNN,11:49,74MS,label_Hidden,28, 7, 7, 8298, , 11531,lose
124,14,6,HYBRID,ADLERSBRUNN,11:49,74MS,label_Hidden,33, 13, 11, 6837, , 1258,lose
124,14,7,HYBRID,ADLERSBRUNN,11:49,74MS,label_Hidden,37, 3, 8, 15392, , 575,lose
124,14,8,HYBRID,ADLERSBRUNN,11:49,74MS,label_Hidden,33, 12, 10, 8891, 6267, 557,lose
124,14,9,HYBRID,ADLERSBRUNN,11:49,74MS,label_Hidden,27, 23, 6, 5471, 11373, ,lose
124,15,0,HYBRID,ADLERSBRUNN,12:26,111MS,label_Sigma,17, 3, 13, 10684, , 17690,lose
124,15,1,HYBRID,ADLERSBRUNN,12:26,111MS,label_Pharah,25, 3, 12, 12557, 337, 375,lose
124,15,2,HYBRID,ADLERSBRUNN,12:26,111MS,label_Genji,23, , 14, 7342, 10, 2065,lose
124,15,3,HYBRID,ADLERSBRUNN,12:26,111MS,label_Hidden,18, 19, 13, 5402, 13854, ,lose
124,15,4,HYBRID,ADLERSBRUNN,12:26,111MS,label_Hidden,1, 17, 13, 410, 11032, ,lose
124,15,5,HYBRID,ADLERSBRUNN,12:26,111MS,label_Sigma,29, 8, 7, 9599, , 12641,lose
124,15,6,HYBRID,ADLERSBRUNN,12:26,111MS,label_Widowmaker,37, 13, 1, 7696, , 1258,lose
124,15,7,HYBRID,ADLERSBRUNN,12:26,111MS,label_Bastion,39, 3, 8, 16433, , 583,lose
124,15,8,HYBRID,ADLERSBRUNN,12:26,111MS,label_Moira,36, 13, 10, 10206, 6656, 557,lose
124,15,9,HYBRID,ADLERSBRUNN,12:26,111MS,label_Juno,30, 23, 6, 5872, 11511, ,lose
124,16,0,HYBRID,ADLERSBRUNN,13:01,72MS,label_Hidden,17, 3, 14, 10899, , 18590,lose
124,16,1,HYBRID,ADLERSBRUNN,13:01,72MS,label_Hidden,25, 3, 13, 12749, 337, 375,lose
124,16,2,HYBRID,ADLERSBRUNN,13:01,72MS,label_Hidden,23, , 15, 7396, 10, 2148,lose
124,16,3,HYBRID,ADLERSBRUNN,13:01,72MS,label_Hidden,18, 19, 13, 5402, 14096, ,lose
124,16,4,HYBRID,ADLERSBRUNN,13:01,72MS,label_Hidden,1, 17, 13, 479, 11169, ,lose
124,16,5,HYBRID,ADLERSBRUNN,13:01,72MS,label_Hidden,31, 9, 7, 9927, , 12877,lose
124,16,6,HYBRID,ADLERSBRUNN,13:01,72MS,label_Hidden,37, 13, , 7865, 0, 1258,lose
124,16,7,HYBRID,ADLERSBRUNN,13:01,72MS,label_Hidden,41, 3, 8, 17212, , 613,lose
124,16,8,HYBRID,ADLERSBRUNN,13:01,72MS,label_Hidden,39, 13, 10, 10659, 6821, 557,lose
124,16,9,HYBRID,ADLERSBRUNN,13:01,72MS,label_Hidden,31, 25, 6, 5924, 11805, ,lose
124,17,0,HYBRID,ADLERSBRUNN,13:42,Unknown,label_Orisa,17, 3, 14, 11434, , 19124,lose
124,17,1,HYBRID,ADLERSBRUNN,13:42,Unknown,label_Junkrat,26, 3, 13, 13815, 337, 375,lose
124,17,2,HYBRID,ADLERSBRUNN,13:42,Unknown,label_Torbjorn,23, , 16, 8828, 10, 2148,lose
124,17,3,HYBRID,ADLERSBRUNN,13:42,Unknown,label_Hidden,18, 20, 14, 5402, 14903, ,lose
124,17,4,HYBRID,ADLERSBRUNN,13:42,Unknown,label_Hidden,1, 17, 14, 81, 11849, ,lose
124,17,5,HYBRID,ADLERSBRUNN,13:42,Unknown,label_Zarya,33, 9, 7, 10993, , 13656,lose
124,17,6,HYBRID,ADLERSBRUNN,13:42,Unknown,label_Echo,38, 13, 1, 8163, , 1258,lose
124,17,7,HYBRID,ADLERSBRUNN,13:42,Unknown,label_Bastion,42, 3, 8, 17708, , 639,lose
124,17,8,HYBRID,ADLERSBRUNN,13:42,Unknown,label_Moira,39, 13, 11, 10894, 7833, 557,lose
124,17,9,HYBRID,ADLERSBRUNN,13:42,Unknown,label_Juno,32, 26, 6, 6356, 12848, ,lose
124,18,0,HYBRID,ADLERSBRUNN,13:52,70MS,label_Orisa,17, 3, 15, 11473, , 19124,lose
124,18,1,HYBRID,ADLERSBRUNN,13:52,70MS,label_Junkrat,28, 3, 13, 14188, 337, 375,lose
124,18,2,HYBRID,ADLERSBRUNN,13:52,70MS,label_Hanzo,23, , 16, 9079, 10, 2148,lose
124,18,3,HYBRID,ADLERSBRUNN,13:52,70MS,label_Mercy,18, 20, 14, 5402, 14903, ,lose
124,18,4,HYBRID,ADLERSBRUNN,13:52,70MS,label_Moira,1, 17, 14, 81, 11849, 2,lose
124,18,5,HYBRID,ADLERSBRUNN,13:52,70MS,label_Zarya,35, 10, 7, 11169, , 13656,lose
124,18,6,HYBRID,ADLERSBRUNN,13:52,70MS,label_Echo,39, 13, 1, 8195, , 1258,lose
124,18,7,HYBRID,ADLERSBRUNN,13:52,70MS,label_Bastion,43, 3, 9, 18040, , 664,lose
124,18,8,HYBRID,ADLERSBRUNN,13:52,70MS,label_Moira,39, 13, 1, 10898, 7833, 557,lose
124,18,9,HYBRID,ADLERSBRUNN,13:52,70MS,label_Juno,33, 26, 7, 6594, 12848, 9,lose
125,0,0,CONTROL,OASIS,0:47,Unknown,label_Orisa,3, 1, , 876, , 370,lose
125,0,1,CONTROL,OASIS,0:47,Unknown,label_Bastion,2, , 1, 335, , ,lose
125,0,2,CONTROL,OASIS,0:47,Unknown,label_Widowmaker,1, , , 181, , ,lose
125,0,3,CONTROL,OASIS,0:47,Unknown,label_Moira,1, 4, , 182, 477, ,lose
125,0,4,CONTROL,OASIS,0:47,Unknown,label_Ana,1, 2, , 158, 674, ,lose
125,0,5,CONTROL,OASIS,0:47,Unknown,label_DVa,, , , 678, , 431,lose
125,0,6,CONTROL,OASIS,0:47,Unknown,label_Cassidy,, , 1, 682, , 6,lose
